code_market,customer_name,regency,province,expedition_name,term_payment,operational_time,customer_contact,customer_PIC,email,customer_address,customer_character
"SD","PT. HARKATKARUNIA MEDICOTAMA","Semarang","Jawa Tengah","Dakota Buana Semesta","","","0243540551","Bu Nisa","harkat@pbfindonesia.com","JL. TANGGUL MAS RAYA A-16
KEL. PANGGUNG LOR KEC. SEMARANG UTARA
KOTA SEMARANG JAWA TENGAH","Ijin PBF: HK.02.06.PBF/V/400/2015"
"SD","PT. HARTO SENTOSA","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","","","","BUSINESS PARK BLOK F1 NO.2
JL. MERUYA ILIR RAYA NO.88 1 5
RT.1/RW.5 NORTH MERUYA
KEMBANGAN WEST JAKARTA CITY
JAKARTA 11620",""
"SD","PT. INTI TERAFARMA INDONESIA","KOTA SEMARANG","JAWA TENGAH","PAXEL","COD","","02476633220","","","KAWASAN INDUSTRI CANDI GG 10 No.26 Blok III
NGALIYAN
SEMARANG JAWA TENGAH
SEMARANG 50181
Jawa Tengah",""
"SD","PT. KA DUA EMPAT","Yogyakarta","D.I Yogyakarta","JNE","","","0","","","","Hapus aja customer ga jelas"
"SD","PT. KARUNIA MITRA DISTRIBUSI","KOTA PALEMBANG","SUMATERA SELATAN","PT. BERKAT ABADI TRANSPORTINDO","Di Bayar Customer","","0711 - 5572370","","","JL. RESIDEN H. ABDUL ROZAK LR LKMD NO.18
RT.045/RW. 009 BUKIT SANGKAL
KALIDONI PALEMBANG",""
"SD","PT. KARYA GEMILANG BIMASAKTI","Semarang","Jawa Tengah","Dakota Buana Semesta","","","0","","","JL. JAGALAN NO.66
KEL. JAGALAN KEC. SEMARANG TENGAH
SEMARANG 50613",""
"SD","PT. KICO JAYA LESTARI","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","(021) 4250915, 4209881, 4219815, 4216619","Herman (owner)","","JL. BUNGUR BESAR NO.123
KEL. BUNGUR KEC. SENEN
JAKARTA PUSAT 10460 DKI JAKARTA
INDONESIA 
",""
"SD","PT. LAB MEDIKA SEJAHTERA","Surabaya","Jawa Timur","Dakota Buana Semesta","","","(031) 5672591, 5680230

","","","JL. KENCANASARI TIMUR VIII/ H-1
(PERUM KRIS KENCANA)
JAWA TIMUR INDONESIA",""
"SD","PT. LEBENCAL JAYA GLOBAL","Pangkal Pinang","Kepulauan Bangka Belitung","PT. DAMAR PUTRA BILLION","Bila Sedikit Pakai (JNE) (5 karton 150.000)","","","","","JL. VETERAN NO.54
PARIT TJ. PANDAN KAB. BELITUNG
KEPULAUAN BANGKA BELITUNG 33411",""
"SD","PT. LIMA JAYA FARMATAMA","Padang","Sumatera Barat","PT Garuda Jaya Sumbar Indah","Rp 35.000/karton","","(0751) 444771, 444772","","limajayafarmatama@gmail.com","JL. IR. H. JUANDA NO.3A
SUMATERA BARAT INDONESIA 
",""
"SD","PT. MALKA BUANA FARMA","Balikpapan","Kalimantan Timur","KARYATI EKSPEDISI","Rp. 67.000/karton  (1karton Rp 97.000)","","","","","JL. INDRAKILA
GN. SAMARINDA KEC. BALIKPAPAN UTARA
KOTA BALIKPAPAN KALIMANTAN TIMUR 76114","Cek resi langsung di webnya"
"SD","PT. MANDIRI MITRA FARMA","PONTIANAK","KALIMANTAN BARAT","HWU EKSPEDISI","","","082155181188","Inggrid","mandirimitrafarma.ptk@gmail.com","JL. PUYUH NO.7E
RT.01/RW.03 KEL. MARIANA KEC. PONTIANAK
KOTA KALIMANTAN BARAT",""
"SD","PT. MANDIRI TULUS JAYA","Batam","Riau","PT. ANUGERAH BERDIKARI SEJATI","Rp 15.000/karton. Bayar di Batam","","081364641165","","","KOMPLEK ANGGREK MAS I TOWN HOUSE
KEL. TAMAN BALOI KEC. BATAM
BATAM  ",""
"SD","PT. MARSILVIC JAYA","Padang","Sumatera Barat","CV. BERINGIN JAYA","Rp 30.000/karton","","(0751) 23152, 26059, 28670","","","JL. BATANG ARAU 88 B/4
BEROK PADANG BARAT
PADANG 25118",""
"SD","PT. MATAKAR PANTAM","Palu","Sulawesi Tengah","JNE","","","(0451) 422149","","","JL. G. SIDOLE NO.40
LOLU UTARA PALU SSELATAN
SULAWESI TENGAH INDONESIA",""
"SD","PT. MEGAH TETAP SAKTI","Medan","Sumatera Utara","NEW SUTRACO","Rp 50.000/karton","","(061) 4517498, 88816588","","","JL. DUYUNG NO.84C-D
KEL. PANDAU HULU II  KEC. MEDAN AREA
SUMATERA UTARA INDONESIA",""
"SD","PT. MEKADA ABADI","Medan","Sumatera Utara","NEW SUTRACO","","","081376888386","","","JL. KAPTEN MUSLIM NO.235
HELVEITA TENGAH MEDAN HELVEITAH
MEDAN 20124
SUMATERA UTARA INDONESIA",""
"SD","PT. MITRA BILLION INTIKARYA","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","085217323173","","","JL. GATOT SUBROTO KM4.5
RUKO PASARJATI NO.E17
BANTEN INDONESIA ",""
"SD","PT. MITRA BINAMULTI SEJAHTERA","Medan","Sumatera Utara","NEW SUTRACO","Rp. 50.000/coli","","061-4535928
","Wisman","mitrabinamultisejahtera@yahoo.com","JL. SIKAMBING NO.2CC-DD-EE
KEL. SILALAS KEC. MEDAN BARAT
SUMATERA UTARA INDONESIA ",""
"SD","PT. MONDY INTI PERSADA","BANDAR LAMPUNG","Lampung","JAYA BERSAUDARA EXPRESS","Rp. 70.000/karton","","0","","","JL. DR. SETIA BUDI
PERUMAHAN CITRA GARDEN CLUSTER CITY WALK CW NO.06/07
NEGERI OLOK GADING KEC. TELUKBETUNG BARAT
BANDAR LAMPUNG 35233",""
"SD","PT. MUDA JAYA SUKSES","Yogyakarta","DI Yogyakarta","Dakota Buana Semesta","","","(0274) 4436641","Alexander","","JL. NYAI ADISARI KG 2/426D
REJOWINANGUN KOTAGEDE YOGYAKARTA 55171
DI YOGYAKARTA INDONESIA","kobra Rp 75.000/karton"
"SD","PT. NARECO LESTARI","Pekanbaru","Riau","PT Garuda Jaya Sumbar Indah","Rp 20.000/karton","","0761-8403048, 081276801441, 082170539308, 081371536909","","","JL. LEGA SARI NO.104
RT.003/RW.003 TANGKERANG SELATAN
BUKIT RAYA PEKANBARU 28288
RIAU INDONESIA ",""
"SD","PT. PANAY FARMALAB","Padang","Sumatera Barat","PT Garuda Jaya Sumbar Indah","","","(0751) 27926 - 81126","","","JL. SAWAHAN DALAM IV NO.18&20
KEL. SAWAHAN KEC. PADANG TIMUR
PADANG 25121 SUMATERA BARAT
INDONESIA",""
"SD","PT. PANCABALA JAYA MAKMUR","KOTA TANGERANG SELATAN","Banten","PT. SARWA MANGGALLA RAYA","","","","","","RUKO PAMULANG PERMAI
JL. SILIWANGI BLOK SH18 NO.5
PAMULANG BAR KEC. PAMULANG
KOTA TANGERANG SELATAN
BANTEN 15417",""
"SD","PT. PANGESTU FARMINDO MULIATAMA","Malang","Jawa Timur","Dakota Buana Semesta","","","(0341) 8203393","","","JL. RAYA PARANGARGO NO.43
RT.008/RW.002 PARANGARGO WAGIR
JAWA TIMUR INDONESIA ",""
"SD","PT. PAPUA SUKSES ABADI","Jayapura","Papua","TRANS PAPUA JAYA","",""," 085354411058, 081241251233","","","JL. ARDIPURA I
KEL. ARDIPURA KEC. JAYAPURA SELATAN
KOTA JAYAPURA - PAPUA 99923
PAPUA INDONESIA",""
"SD","PT. PARET TENGAH PATI","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","0","","","JL. JATIMEKAR KP CAKUNG NO.89
RT.002/RW.012 JATIMEKAR
JATIASIH BEKASI  ",""
"SD","PT. PARIT PADANG GLOBAL","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","0817269009","","","JL. RAWA SUMUR II KAV. BB No.3
KAWASAN INDUSTRI PULOGADUNG
KEL. JATINEGARA KEC. CAKUNG
KOTA JAKARTA TIMUR
DKI Jakarta 13930",""
"SD","PT. PAUH MANDIRI SEJAHTERA","Bengkulu","Bengkulu","JASA MULIA","Rp. 35.000/karton","","(0736) 23620 / 0813 6867 7801
","Nasrudin","pmsbengkulu@gmail.com","JL. MANGGIS RAYA NO.01
RT.028/RW.006 PANORAMA
SINGARAN PATI BENGKULU 38226
BENGKULU INDONESIA",""
"SD","PT. PHARMA INDO SUKSES","KOTA MAKASSAR","SULAWESI SELATAN","KARYATI EKSPEDISI","","","0811418320","","","JL. BALI MINASA NO.16
MAKASSAR 90126 SULAWESI SELATAN
INDONESIA",""
"SD","PT. PODO MEKAR JAYA SENTOSA","Surabaya","Jawa Timur","PT. PANCA KOBRA SAKTI","","","031-5321212","","","JL. KALISARI III NO.17B
KEL. KAPASARI KEC. GENTENG
SURABAYA 60273 JAWA TIMUR
INDONESIA",""
"SD","PT. PRIMA MEDITAMA","KABUPATEN KARANGANYAR","Jawa Tengah","PT. LESTARI JAYA RAYA","","","(0271) 7889221","","","JL. BANGSAN UTAMA KAV NO.7 BANGSAN
RT.002/RW.002 NGASEM COLOMADU
KARANGANYAR 57179 JAWA TENGAH
INDONESIA ",""
"SD","PT. RAJA IMPEX","KOTA JAKARTA UTARA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","","","","JL. GRIYA AGUNG BLOK O/63
RT.2/RW.20 SUNTER AGUNG
TANJUNG PRIOK NORTH JAKARTA CITY
JAKARTA 14350",""
"SD","PT. RAKYAT INDO JAYA","Manado","Sulawesi Utara","KARYATI EKSPEDISI","","","0","","","JL. HASANUDIN 17 NO.1
BITUNG KARANG RIA
TUMINTING MANADO SULAWESI UTARA",""
"SD","PT. RANIA JAYA FARMARINDO","Mataram","Nusa Tenggara Barat","Dakota Buana Semesta","Rp 118.000/karton","","(0370) 7503089, 
087865895145","Prikayana","prikayana@yahoo.com","JL. SALEH SUNGKAR NO.33
KEL. DAYAN PEKEN KEC. AMPENAN
MATARAM 83122 ",""
"SD","PT. ROSA NUGRAHA ABADI","BANDAR LAMPUNG","Lampung","PT Jago Jaya Express","Rp. 15.000/karton","","0721-781219","Dianika P","rosanugrahaabadi@yahoo.co.id","JL. PULAU PISANG LKI NO.77
RT.06 KEL. KORPRI JAYA KEC. SUKARAME
BANDAR LAMPUNG
",""
"SD","PT. SAMA PUTRA PERKASA","KOTA MAKASSAR","SULAWESI SELATAN","KARYATI EKSPEDISI","Rp. 67.200/karton   (Rp 126.00 1karton)","","(0411) 444935","","","JL. SUNGAI SADDANG BARU NO.64
MAKASSAR 90114 SULAWESI SELATAN","Sebelumnya pakai ekspedisi P.D. SANJAYA AGUNG SEMESTA & CO dengan harga 100000/coli, min Charge 400.000 dengan 800.000/m3"
"SD","PT. SAPTAKARYA CITRAMANDIRI","KOTA MAKASSAR","SULAWESI SELATAN","KARYATI EKSPEDISI","","","(0411) 885552","","","JL. HERTASNING REGENCY NO.15
KEL. KASSI-KASSI KEC. RAPPOCINI
MAKASSAR 90222 SULAWESI SELATAN",""
"SD","PT. SARI MEKAR CAHAYA PERSADA","Banjarmasin","Kalimantan Selatan","KARYATI EKSPEDISI","Rp 48.000/karton","","(0511) 3352506, 3353252","","","JL. PASAR BARU NO.23 RT.17B
KEL. KERTAK BARU ILIR KEC. BANJARMASIN TENGAH
KALIMANTAN SELATAN INDONESIA ",""
"SD","PT. SEHAT BERSAMA SEJAHTERA","Kudus","Jawa Tengah","PT. PANCA KOBRA SAKTI","","","(0291) 431318","David","","MLATI KIDUL RT.01/RW.01
KEC. KOTA KUDUS
KUDUS 59317 JAWA TENGAH
INDONESIA ",""
"SD","PT. SETIA THENOCH","Manado","Sulawesi Utara","CV PRALABA (Prakasa Laju Bahari)","",""," 0431-862936","","","JL. SAM RATULANGI NO.133-135
TITIWUNGEN UTARA SARIO
MANADO 95111 SULAWESI UTARA
",""
"SD","PT. SINAR PRIMA LESTARI","Banyuasin","Sumatera Selatan","Dakota Buana Semesta","","","0711-823377, 820085, 081271879788","","","JL. PANGERAN AYIN LR. DAMAI NO.64
RT.01/RW.01 KENTEN
TALANG KELAPA BANYUASIN 30961
SUMATERA SELATAN",""
"SD","PT. SUBUR JAYA CEMERLANG","KOTA BOGOR","Jawa Barat ","PT. SARWA MANGGALLA RAYA","Biaya Kuli 10.000
Biaya angkutan 6.000/karton (potong tagihan/giro)","","(0251) 8373273
","","","JL. RAYA PEMDA KS. TUBUN NO.8
RT.005/RW.002 CIBULUH BOGOR UTARA
KOTA BOGOR
BOGOR 16143 JAWA BARAT
INDONESIA ","Diambil di Gudang Jalan Lurus jam 12:00 s/d jam 17:00"
"SD","PT. TALANG GUGUN SARI NUSANTARA","Padang Utara","Sumatera Barat","PT Garuda Jaya Sumbar Indah","Rp 35.000/karton",""," (0751) 4481271, 4481272, 4481273","","","JL. ALAI TIMUR NO.41
RT.02/RW.09 KEL. PARAK KOPI KEC. PADANG UTARA
PADANG SUMATERA BARAT",""
"SD","PT. TIRTA HUSADA FARMA","Semarang","Jawa Tengah","Dakota Buana Semesta","","","","","","JL. SETIABUDI NO.129
RT.03/RW.08 KEL. SRONDOL KULON KEC. BANYUMANIK
SEMARANG 50263 JAWA TENGAH",""
"SD","PT. TIRTA SURYA SEJAHTERA","SEMARANG","JAWA TENGAH","Dakota Buana Semesta","Rp 14.400/karton","","(021)7614357","Harry Kristanto","tssa.shz@gmail.com","KAWASAN INDUSTRI CANDI
GATOT SUBROTO BLOK III/5
KEL. NGALIYAN KEC. NGALIYAN
KOTA SEMARANG JAWA TIMUR","Nama lain dari DWI ABADI FARMA"
"SD","PT. TOKO SAHABAT MAJU","KOTA PALEMBANG","SUMATERA SELATAN","CV. RATU SUKSES MANDIRI","Bayar Di Palembang (Potong Tagihan 16000/CTN)","","0812-7118-215","","","JL. PURBAN ILIR NO.659/660
RT.012/RW.014 KEL. 16 ILIR KEC. ILIR TIMUR I
PALEMBANG 30122 SUMATERA SELATAN",""
"SD","PT. TRIDAYA SAKTI MEDIMA","KOTA PALEMBANG","SUMATERA SELATAN","Dakota Buana Semesta","Rp. 45.000/karton","","081271444455","","","JL. INDRA NO.07
RT.026/RW.009 KEL. TALANG SEMUT KEC. BUKIT KECIL
PALEMBANG SUMATERA SELATAN",""
"SD","PT. TRIMITRA SUKSES FARMA","KOTA PALEMBANG","SUMATERA SELATAN","Dakota Buana Semesta","","","(0711) 5626289, 5626290","","","JL. DR. M. ISA NO.579B
RT/RW.008/003 KEL. KUTO BATU KEC. ILIR TIMUR II
PALEMBANG 30111 SUMATERA SELATAN",""
"SD","PT. UNOSON","Manado","Sulawesi Utara","PT. LESTARI JAYA RAYA","","","(0431) 863124-863123","","","JL. SUDIRMAN NO.100 LT.III
RT.01/RW. 01 KEL. TIKALA KUMARAKA KEC. WENANG
MANADO 95124 SULAWESI UTARA",""
"SD","PT. UTAMA FARMA KENDAL","Kendal","Jawa Tengah","PT. PANCA KOBRA SAKTI","","","0294383677","Pak Faisal","utamafarmakendal@gmail.com","JL. SMA 2 KENDAL NO.03
RT.001/RW.001 KEL. JETIS KEC. KENDAL
JAWA TENGAH",""
"SD","PT. VICTORY INDO PRATAMA","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","0812-2115-9100","","","JL. BATUNUNGGAL INDAH II 48 RA-30 
KOTA BANDUNG
JAWA BARAT",""
"SD","PT. WICANA INDO NUGRAHA","Medan","Sumatera Utara","NEW SUTRACO","","","(061) 4519223","","","JL. NEGARA NO.64
CDE PAHLAWAN MEDAN TIMUR
MEDAN 20233 SUMATERA UTARA",""
"SD","PT. WINA MEDIKA","SEMARANG","JAWA TENGAH","PT. PANCA KOBRA SAKTI","","","024-8411174","Kartika","sisil.wm@gmail.com","PEKUNDEN TIMUR NO.31
KEL. PEKUNDEN KEC. SEMARANG TENGAH
KOTA SEMARANG JAWA TENGAH",""
"SD","PT. YORELA ENDOFARMA ANDALAN","KOTA MAKASSAR","SULAWESI SELATAN","KARYATI EKSPEDISI","","","0852-4102-4500","","","KOMPLEK MERAH BLOK C/19
JL. PENGANYOMAN
PANDANG PANAKKUKANG
MAKASSAR SULAWESI SELATAN
",""
"SD","PT. ZORELA RAYA","Surabaya","Jawa Timur","Dakota Buana Semesta","","","(031) 3522416, 3526214","","","JL. BRANJANGAN 5-7
RT.001/RW.010 KREMBANGAN SELATAN
SURABAYA JAWA TIMUR",""
"SD","TAMBRIN","BANDAR LAMPUNG","Lampung","PT Jago Jaya Express","Rp 15.000/karton","","(0721) 253478","","","JL. BUKITTINGGI BLOK D No.1
TANJUNG KARANG LAMPUNG INDONESIA ",""
"SD","TO MITRA","JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JATINEGARA",""
"SD","TO TIGA PUTRA","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","0859-2987-5651","","","JL. PANDAN NO.2 RT.08/RW.04
KEL. PONDOK BETUNG
KEC. PONDOK AREN
TANGERANG SELATAN
BANTEN",""
"SD","TO. ABADI","KOTA PALEMBANG","SUMATERA SELATAN","PT. TTM","Di Bayar Customer","","(0711) 357165","Thamrin","","JL. PASAR BARU NO.928
16 ILIR SUMATERA SELATAN
",""
"SD","TO. ABUNG","Jambi","Jambi","GSG TRASINDO","","","0","","","","Belum pernah transaksi di Accurate"
"SD","TO. ACHONG","KOTA PALEMBANG","SUMATERA SELATAN","PT. TTM","Bayar Di Palembang (Potong Tagihan 25000/CTN)","","(0711) 362527","","","JL. SEGARAN LORONG AKIP NO.17A 
SUMATERA SELATAN INDONESIA ",""
"SD","TO. AHAI","Jambi","Jambi","JAMBI EXPRESS TRANSPORT","Rp 50.000/karton",""," 082180050607","Ahai","","JL. AIR HITAM NO. 34 JAMBI
",""
"SD","TO. AHENG","KOTA JAKARTA PUSAT","DKI JAKARTA","","","","","","","",""
"SD","TO. ANEN JAYA","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0852 8267 6019","Anen","","JL. WIJAYA KUSUMA BLOK 218M
KLENDER DUREN SAWIT JAKARTA TIMUR 13470
DKI JAKARTA INDONESIA ",""
"SD","TO. APHENG","KOTA JAKARTA PUSAT","DKI Jakarta","","","","","","","JL. C3 NO.11
RT.11/05 KARANG ANYAR
SAWAH BESAR JAKARTA PUSAT",""
"SD","TO. ASIONG","KOTA PALEMBANG","SUMATERA SELATAN","CV. DWIJAYA","Bayar Di Palembang (Potong Tagihan 18700/CTN)","","(0711) 365249","","","JL. LETNAN JAIMAS NO.958
RT.14A/RW.004 24 ILIR
ILIR BARAT PALEMBANG 30134
SUMATERA SELATAN INDONESIA",""
"SD","TO. BABE CS","KOTA JAKARTA UTARA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","(021) 42877721, 081293664292","","","JL. BENDUNGAN JAGO NO.189D
DKI JAKARTA INDONESIA ",""
"SD","TO. BAHAGIA","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","Kuli 25,000
Parkir 7,000","09:00 s/d 16:00","0","","","JALAN PASAR BARAT PASAR
PASAR BALI MESTER JATINEGARA RT.6/RW.6
BALI MESTER KEC. JATINEGARA
KOTA JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13310","Nama lainnya: TO. Mini"
"SD","TO. BATU ALAM","Tasikmalaya","Jawa Barat","PT. PANCA KOBRA SAKTI","Rp 30.000/karton","","(0265) 328640","","","JL. PERINTIS KEMERDEKAAN NO.38
(DEPAN GARASI SURYA) JAWA BARAT INDONESIA",""
"SD","TO. BERKAH SEN JAYA","Lampung Utara","Lampung","CV. SINAR DAGANG","Rp 60.000/karton","","081379908800","","","JL. ALAMSYAH RATU PERWIRA NEGARA BLOK B NO.2-3
KOTABUMI LAMPUNG UTARA  ",""
"SD","TO. BINTANG-BINTANG","Medan","Sumatera Utara","NEW SUTRACO","Rp. 50.000/karton","","0","","","MEDAN SUMATERA UTARA","Nama lainnya: Pulau Baru"
"SD","TO. BOY","Ciputat","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","","","","JL. ARYA PUTRA NO.37 RT09/10
KEDAUNG",""
"SD","TO. BUANA","TASIKMALAYA","Jawa Barat","PT. PANCA KOBRA SAKTI","","","","","","JL. PASAR WETAN NO.73A
TASIKMALAYA",""
"SD","TO. BUDI AYU","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","BUDI","","PASAR PETOJO
JAKARTA PUSAT DKI JAKARTA",""
"SD","TO. CAHAYA MAS","Semarang","Jawa Tengah","Dakota Buana Semesta","Rp. 14.400/koli. Mininum 50 carton","","0","","","JL. PURI ANJASMORO BLOK D1 NO.10
SEMARANG JAWA TENGAH",""
"SD","TO. CIANJUR","KOTA JAKARTA UTARA","DKI Jakarta ","PT. SARWA MANGGALLA RAYA","Kuli: Rp.1.500/karton","09:00 s/d 14:00","0","","","RUKO PERMATA KOTA
JL. PANGERANn TUBAGUS ANGKE RW.1
KEL. PEJAGALAN KEC. PENJARINGAN
KOTA JAKARTA UTARA DAERAH KHUSUS IBUKOTA JAKARTA 14450",""
"SD","TO. DWI","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","Kuli 2,000/Ctn
Parkir 5,000/Jam
Uang Meja 10,000/5Ctn
","09:00 s/d 14:30","0","","","JL. PS. PAGI RAYA RT.5/RW.2
ROA MALAKA TAMBORA
WEST JAKARTA CITY JAKARTA 11230",""
"SD","TO. GIAT SENTOSA","Medan","Sumatera Utara","NEW SUTRACO","","","(061) 4513478","","","JL. H. MISBAH
KOMP. MULTATULI INDAH BLOK A NO.7
MEDAN MAIMUN MEDAN 20158
SUMATERA UTARA INDONESIA",""
"SD","TO. HALIM","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","(021) 5903861","","","JL. GATOT SUBROTO KM.5
CHAERUDIN LURAGUNG BANTEN INDONESIA ",""
"SD","TO. HINGS","KOTA PALEMBANG","SUMATERA SELATAN","CV. DWIJAYA","Di Bayar Customer ","","0811784347, 082178073390","","","JL. S. ALIBASYA NO.77D
SUMATERA SELATAN INDONESIA 
",""
"SD","TO. INTISARI","Pangkal Pinang","Kepulauan Bangka Belitung","SRIWIJAYA PRIMA EXPRESS (SPX)","Rp 40.000/karton","","08127172886","","","JL. MAYOR SAFIE RAHMAN NO.19
PANGKAL PINANG BANGKA",""
"SD","TO. JAYA","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JEMBATAN LIMA",""
"SD","TO. JAYA MAKMUR","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","Kuli 2,000/Ctn Parkir 5,000","10:00 s/d 15:00","0","","","JL. TEH NO.20
RT.7/RW.7 PINANGSIA KEC. TAMAN SARI
KOTA JAKARTA BARAT
DAERAH KHUSUS IBUKOTA JAKARTA 11110",""
"SD","TO. JHON JAYA","Serang","Banten","PT. SARWA MANGGALLA RAYA","","","(0254) 211377","","","JL. SARI BANON BLOK G NO.15
CICERI INDAH BANTEN INDONESIA",""
"SD","TO. KALIMANTAN","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","","Customer SF"
"SD","TO. KURNIA","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","JL. ASEMKA NO.3
RT.3/RW.6 PINANGSIA KEC. TAMAN SARI
KOTA JAKARTA BARAT
DAERAH KHUSUS IBUKOTA JAKARTA 11110",""
"SD","TO. Mandiri","Bengkulu","Bengkulu","JASA MULIA","","","","","","","Ini gak ada di ACuurate (ABBS?)"
"SD","TO. MILLEON","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","","Customer SF"
"SD","TO. MUTIARA","Semarang","Jawa Tengah","Dakota Buana Semesta","","","0","","","JL. GATOT SUBROTO NO.20
PURWOYOSO NGALIYAN
SEMARANG JAWA TENGAH",""
"SD","TO. NEFOS","Lampung","Lampung","PT Jago Jaya Express","Rp 20.400/karton. Dibawah 3 koli charge Rp 75.000","","(0721) 471167","","","JL. IKAN HIU NO.75
TELUK BETUNG LAMPUNG",""
"SD","TO. NEW MILLION","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","Kuli 2,000/Ctn Parkir 5,000/Jam Uang Meja 10,000/5Ctn","Buka Jam 09:00 s/d Jam 14:30","(021) 6926148 (021) 6393249, 6923493, 6926730
","","","JL. PS. PAGI RAYA
PASAR PAGI BLOK B NO.9-10 RT.5/RW.2
ROA MALAKA TAMBORA
WEST JAKARTA CITY JAKARTA 11230",""
"SD","TO. NIAGA","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","Kuli 1,000/Ctn Parkir 5,000","09:00 s/d 17:00","0","","","JL. KEMANGGISAN RAYA NO.78
RT.5/RW.12 PALMERAH KEC. PALMERAH
KOTA JAKARTA BARAT
DAERAH KHUSUS IBUKOTA JAKARTA 11530",""
"SD","TO. PANDU, PO","Medan","Sumatera Utara","NEW SUTRACO","Rp 35.000/karton","","08163154818","","","JL. PANDU NO.18/77
KEL. PASAR BARU KEC. MEDAN
KOTA MEDAN 20212 SUMATERA UTARA",""
"SD","TO. PD JAYA","KOTA BOGOR","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","(0251) 8373273","","","JL. KS TUBUN PANGKALAN RAYA
RT.005/RW.002 KEL. CIBULUH KEC. BOGOR UTARA
BOGOR 16151 JAWA BARAT INDONESIA ",""
"SD","TO. PD. SAUDARA SEJATI","KOTA SUKABUMI","Jawa Barat","PT. PANCA KOBRA SAKTI","Rp 37.000/karton","","085862805058","","","JL. STASIUN TIMUR GG. MANGGIS NO.46
RT.001/003 KEL. KEBONJATI KEC. CIKOLE
SUKABUMI 43112 JAWA BARAT INDONESIA",""
"SD","TO. PRABA","KOTA CIREBON","Jawa Barat","DM PA DAMAI","Rp. 20.000/karton","","0821-3002-8790","","","JL. PANGERAN DRAJAT NO.44
KEL. DRAJAT JAWA BARAT INDONESIA ",""
"SD","TO. PUTRA PRIMA PERKASA","KOTA PALEMBANG","SUMATERA SELATAN","PT. TTM","Bayar Di Palembang (Potong Tagihan 10720/CTN)","","(0711) 717067-068","Budi Kurniawan","","JL. TENGKURUK PERMAI BLOK B/92
16 ILIR SUMATERA SELATAN INDONESIA ",""
"SD","TO. PUTRA TUNGGAL","Lampung","Lampung","PT Jago Jaya Express","Rp. 15.000/karton","","(0729) 22787","","","JL. JENDRAL SUDIRMAN NO.1
PRINGSEWU BANDAR LAMPUNG
LAMPUNG",""
"SD","TO. SAHABAT","KOTA PALEMBANG","SUMATERA SELATAN","CV. RATU SUKSES MANDIRI","Bayar Di Palembang (Potong Tagihan 20000/CTN)","","(0711) 361722, 350341","SangChi","","JL. PASAR BARU NO.933
16 ILIR SUMATERA SELATAN INDONESIA","Nama lainnya: (TO. Sahabat) "
"SD","TO. SAMUDERA","KOTA PALEMBANG","SUMATERA SELATAN","CV. RATU SUKSES MANDIRI","Bayar Di Palembang (Potong Tagihan 20000/CTN)","","(0711) 361722, 350341","SangChi","","JL. PASAR BARU NO.933
16 ILIR SUMATERA SELATAN INDONESIA","Nama lainnya: TO. Sahabat Accurate dibawah nama Apotek Berkah Bersama Sejahtera"
"SD","TO. SARI WARAS","Lampung","Lampung","PT Jago Jaya Express","Rp. 15.000/karton","","(0725) 41060, 41194","","","JL. KH. ARSYAD BLOK C/1
METRO LAMPUNG INDONESIA ",""
